IAD,PIT,63,271,427
IAD,STT,235,876,297
IAD,HNL,580,1938,332
IAD,MDW,105,483,1312
IAD,SAV,104,465,171
IAD,ORF,59,208,154
IAD,PVD,91,299,115
IAD,STL,128,344,18
IAD,UST,116,398,6
IAD,RSW,149,379,170
IAD,GRR,117,472,4
IAD,BUF,76,214,72
IAD,CMH,82,210,68
IAD,DTW,90,347,1374
IAD,LGA,82,237,344
IAD,FLL,153,718,161
IAD,ROC,82,360,222
IAD,MEM,128,538,141
IAD,GSP,86,308,16
IAD,PBI,147,465,112
IAD,CHS,102,389,8
IAD,JAC,249,995,35
IAD,HDN,227,789,30
IAD,RDU,63,264,773
IAD,ROA,68,179,10
IAD,HSV,113,462,8
IAD,MSY,145,650,462
IAD,TTN,105,320,1
IAD,AUS,195,615,260
IAD,SAT,217,786,21
IAD,MSN,104,506,1
IAG,FLL,174,460,395
IAH,MIA,155,604,5684
IAH,CLT,154,439,6941
IAH,BWI,186,750,1956
IAH,CMH,164,449,1838
IAH,IND,145,551,1858
IAH,SDF,141,410,1126
IAH,GJT,160,736,506
IAH,LRD,74,213,1794
IAH,ONT,197,684,927
IAH,HNL,475,1951,658
IAH,RNO,217,605,61
IAH,SJC,231,625,909
IAH,ISN,206,521,603
IAH,BFL,211,539,956
IAH,GSP,145,479,982
IAH,HSV,113,543,1738
IAH,BZN,209,934,41
IAH,JAC,191,880,198
IAH,GUC,147,526,136
IAH,HDN,161,408,380
IAH,MTJ,154,630,339
IAH,EGE,158,460,265
IAH,XNA,98,255,2103
IAH,LCH,48,142,2110
IAH,CLL,42,123,1364
IAH,TYR,57,214,1331
IAH,CRW,159,482,554
IAH,LEX,141,629,612
IAH,GRR,168,682,603
IAH,ORF,186,715,567
IAH,JAX,139,403,1220
IAH,GRK,58,276,1574
IAH,DSM,142,642,929
IAH,AEX,58,196,1803
IAH,ICT,106,377,2107
IAH,STL,126,456,1436
IAH,MAF,89,361,4014
IAH,HOB,99,342,1086
IAH,ECP,109,311,1063
IAH,PIA,139,444,512
IAH,AGS,135,342,1
IAH,OAK,232,965,349
IAH,STT,280,932,44
IAH,RAP,164,599,47
IAH,MSN,158,752,2
IAH,BDL,232,1033,5
ICT,ORD,116,325,4102
ICT,DFW,78,332,1540
ICT,MDW,103,263,1198
ICT,DAL,70,246,1176
IDA,DEN,95,310,1779
IDA,SLC,56,238,2637
ILM,ATL,83,323,3190
IMT,RHI,41,126,554
IND,PHX,211,765,2593
IND,DEN,151,660,3704
IND,CLT,96,342,1346
IND,DFW,131,523,3114
IND,ATL,89,359,7585
IND,BWI,97,354,1995
IND,SFO,265,1295,624
IND,LAS,219,827,1704
IND,DCA,94,431,1395
IND,MSP,96,343,1864
IND,RSW,145,695,1483
IND,HOU,135,585,1065
IND,IAD,98,284,53
IND,DTW,67,297,1473
IND,MCI,82,366,1212
IND,JFK,134,654,279
IND,SLC,196,955,170
IND,BOS,139,582,591
IND,RDU,90,248,66
INL,BRD,59,174,4
INL,HIB,44,166,637
ISN,DEN,113,315,2267
ISN,MSP,109,467,2108
ISP,FLL,167,629,1092
ISP,PBI,160,666,1357
ISP,MCO,151,613,2070
ISP,BWI,65,198,2972
ISP,TPA,160,635,943
ITO,OGG,39,127,1334
JAC,DEN,85,258,1989
JAC,DFW,166,721,729
JAN,ATL,77,363,4557
JAN,ORD,129,533,1095
JAN,IAH,80,376,3788
JAN,DFW,91,346,4379
JAX,EWR,145,684,1847
JAX,JFK,143,663,1874
JAX,DFW,148,476,2448
JAX,CLT,79,302,4150
JAX,ATL,69,324,10157
JAX,MSP,177,822,362
JAX,DCA,112,363,1326
JAX,DEN,203,852,673
JAX,BNA,85,360,1794
JAX,IAD,120,442,26
JAX,PHL,131,525,760
JAX,HOU,128,586,736
JAX,DTW,134,431,461
JFK,MIA,181,873,7045
JFK,BQN,222,785,883
JFK,MCO,161,507,10494
JFK,ATL,142,543,3776
JFK,SFO,355,1365,16607
JFK,PHX,304,1212,4556
JFK,LAS,314,1143,7287
JFK,SRQ,169,604,653
JFK,CHS,121,437,2354
JFK,SAV,130,426,1312
JFK,ORD,146,513,3077
JFK,STT,242,1039,1077
JFK,MSP,172,672,1653
JFK,CLT,114,333,4999
JFK,HOU,218,1008,665
JFK,HNL,620,1812,628
JFK,DFW,222,849,1089
JFK,SLC,286,756,3641
JFK,BWI,74,220,610
JFK,OAK,346,1258,563
JFK,BUR,339,1096,631
JFK,SJC,351,1314,570
JFK,SMF,339,926,558
JFK,ABQ,263,870,542
JFK,JAC,283,1198,8
JFK,PSP,330,1474,63
JFK,ACK,66,196,661
JFK,MVY,59,226,242
JFK,RNO,332,1195,334
JFK,HYA,61,161,163
JMS,DVL,42,187,721
JNU,KTN,59,224,659
JNU,ANC,101,502,2044
JNU,SIT,41,141,1395
JNU,YAK,51,185,650
JNU,GST,32,122,150
KOA,OGG,35,146,1671
KOA,SAN,331,1650,231
KTN,WRG,37,170,650
LAN,ORD,60,177,1678
LAR,DEN,48,221,1110
LAS,MSP,187,837,5060
LAS,ATL,242,811,8149
LAS,MIA,297,781,2772
LAS,MCI,165,723,3200
LAS,DFW,164,594,8422
LAS,CLT,267,1032,3082
LAS,IAH,183,536,5509
LAS,HNL,359,1542,1619
LAS,BWI,284,1159,3390
LAS,DTW,243,910,5839
LAS,SFO,89,386,15757
LAS,SLC,77,247,7456
LAS,HOU,179,625,2802
LAS,PHX,65,162,10871
LAS,EWR,304,1047,3356
LAS,ORD,221,917,8399
LAS,DEN,108,361,12400
LAS,PDX,127,443,5120
LAS,LGB,64,219,2261
LAS,SNA,59,279,4792
LAS,BUR,59,208,6080
LAS,DAL,159,441,2840
LAS,SAT,155,613,2538
LAS,BOI,99,264,1303
LAS,MDW,213,582,5369
LAS,ABQ,85,325,2517
LAS,OMA,158,583,1668
LAS,GEG,131,481,1290
LAS,AMA,118,500,660
LAS,ONT,53,150,2736
LAS,TPA,267,1115,1141
LAS,OKC,146,658,1319
LAS,FNT,234,991,665
LAS,TUS,71,197,2198
LAS,MAF,123,566,1107
LAS,ICT,145,376,665
LAS,BDL,302,1244,532
LAS,JAX,261,1261,246
LAS,MHT,308,1464,18
LAW,DFW,51,136,2474
LAX,PBI,315,1494,154
LAX,MIA,316,863,6006
LAX,CLT,298,1229,3896
LAX,MSP,222,890,6150
LAX,IAH,202,611,8562
LAX,DFW,188,859,13075
LAX,ORD,251,1095,15957
LAX,SEA,159,470,15441
LAX,ATL,269,1257,11250
LAX,EWR,334,1522,9063
LAX,STL,223,1102,2905
LAX,JFK,343,917,23704
LAX,LAS,70,272,19173
LAX,PHL,331,947,3720
LAX,PHX,85,343,14545
LAX,DTW,276,1269,3992
LAX,IAD,310,1277,7063
LAX,DAL,185,618,4914
LAX,JAC,142,667,486
LAX,RDU,307,825,1606
LAX,BZN,156,493,279
LAX,DCA,320,915,1976
LAX,OGG,324,860,5375
LAX,EGE,133,552,210
LAX,ELP,118,462,1814
LAX,BWI,314,1181,2206
LAX,KOA,324,849,2746
LAX,MCI,195,792,1965
LAX,RNO,86,306,3772
LAX,LIH,338,1688,2579
LAX,ABQ,115,298,3612
LAX,MDW,244,797,3648
LAX,FLL,310,1187,3480
LAX,SAF,124,618,440
LAX,CMH,274,696,1169
LAX,IND,251,1056,1567
LAX,MSY,230,635,3689
LAX,SMX,58,183,493
LAX,HDN,130,429,122
LAX,ICT,186,647,114
LAX,ITO,313,1039,516
LAX,GEG,163,528,312
LAX,ANC,314,1374,762
LAX,MTJ,120,583,56
LAX,OMA,187,727,126
LAX,MSN,228,792,2
LBB,IAH,95,411,2059
LBB,DEN,93,374,1172
LBB,LAS,120,325,657
LBE,RSW,155,395,128
LBE,TPA,140,694,174
LBE,LAS,264,1105,343
LEX,ORD,82,321,3837
LEX,DFW,139,484,1475
LEX,LGA,117,474,82
LEX,DCA,91,265,4
LFT,IAH,62,277,4227
LFT,DFW,84,318,3093
LGA,MIA,183,753,12255
LGA,DTW,111,389,8488
LGA,ATL,141,675,15908
LGA,MSP,169,679,4213
LGA,IAH,216,545,4460
LGA,CLT,116,570,7038
LGA,GSP,123,591,12
LGA,CAK,89,341,958
LGA,SRQ,173,559,842
LGA,DCA,80,317,7923
LGA,PHL,57,192,392
LGA,HOU,214,1043,1781
LGA,TYS,132,567,122
LGA,CHO,82,396,709
LGA,MKE,133,560,2301
LGA,SDF,138,653,515
LGA,CHS,126,515,270
LGA,XNA,180,797,957
LGA,ORF,90,336,787
LGA,JAX,150,403,184
LGA,EYW,230,815,2
LGA,MCI,180,522,1320
LGA,OMA,185,717,252
LGA,MHT,75,248,242
LGA,BUF,83,350,696
LGA,PIT,92,268,425
LGA,SYR,73,315,139
LGA,GRR,118,419,403
LGA,IND,127,436,304
LGA,BGR,89,405,105
LGA,AGS,118,382,2
LGA,MEM,160,532,74
LGA,PWM,77,326,111
LGA,ILM,99,473,157
LGA,TVC,123,392,90
LGA,BZN,262,1262,20
LGA,MTJ,269,705,4
LGB,SMF,79,220,1309
LGB,SEA,153,388,1570
LGB,SLC,107,360,3886
LGB,JFK,334,1139,1194
LGB,ANC,308,1410,236
LIH,OGG,48,160,2639
LIH,PDX,342,1581,201
LIT,DFW,76,309,2535
LIT,DAL,62,288,2009
LIT,ATL,89,278,3926
LIT,ORD,110,377,3883
LIT,IAH,86,293,3496
LIT,PHX,167,685,663
LIT,DEN,134,581,1198
LIT,MDW,96,272,637
LIT,LAS,182,765,663
LIT,BWI,140,464,620
LIT,LGA,180,786,135
LNK,DEN,86,361,1504
LNK,ORD,100,426,2232
LRD,DFW,84,413,2467
LSE,ORD,68,296,2202
LWS,SLC,88,410,1174
MAF,HOU,80,369,2200
MCI,ATL,120,548,6920
MCI,PHX,157,709,3635
MCI,IAH,123,362,3275
MCI,ORD,92,372,4205
MCI,DFW,96,345,5004
MCI,DEN,98,393,4178
MCI,MCO,162,709,1796
MCI,BWI,149,693,1554
MCI,MSY,109,274,662
MCI,SFO,226,954,1137
MCI,IAD,156,759,12
MCI,DAL,85,376,4280
MCI,CLT,140,439,2468
MCI,MSP,82,275,3787
MCI,STL,56,207,2387
MCI,MKE,83,384,1215
MCI,FLL,181,584,651
MCI,EWR,180,686,1223
MCI,DCA,149,584,1257
MCI,DTW,114,332,2826
MCI,SAN,187,475,956
MCI,BOS,189,558,1178
MCI,HOU,113,545,1210
MCI,MIA,193,817,406
MCI,RSW,168,470,100
MCI,LNK,51,251,1
MCI,DLH,91,282,1
MCI,SNA,193,844,80
MCO,MIA,65,252,6024
MCO,EWR,157,394,9381
MCO,LAX,301,1419,4795
MCO,PHX,259,832,2565
MCO,SLC,264,1269,2472
MCO,MSP,195,728,3166
MCO,LGA,162,685,7631
MCO,ATL,88,349,16292
MCO,IAH,141,495,5171
MCO,CLT,98,310,5877
MCO,DCA,132,650,6603
MCO,SFO,326,1096,1575
MCO,LAS,277,1273,1875
MCO,BOS,177,594,5603
MCO,HPN,158,582,2414
MCO,MDT,145,424,170
MCO,BNA,106,312,2792
MCO,DAL,151,429,2011
MCO,STL,138,619,3032
MCO,ORH,166,513,634
MCO,BUF,151,611,3029
MCO,IND,134,404,2548
MCO,AUS,153,473,1977
MCO,FNT,154,552,672
MCO,DAY,129,409,690
MCO,BHM,88,288,1312
MCO,CMH,127,520,2085
MCO,ILG,141,554,122
MCO,SYR,162,721,666
MCO,LBE,136,641,622
MCO,SWF,166,526,654
MCO,BMI,150,508,66
MCO,OMA,177,738,260
MCO,MSN,175,555,32
MCO,PWM,180,684,14
MCO,ABQ,215,706,196
MDT,ATL,112,296,1897
MDW,PHX,204,663,4432
MDW,TPA,151,531,2846
MDW,MCO,155,453,5032
MDW,DEN,140,466,5287
MDW,BHM,99,454,1235
MDW,DCA,108,428,5434
MDW,OAK,254,739,1959
MDW,SFO,258,674,1511
MDW,LGA,131,585,4166
MDW,MCI,80,279,4790
MDW,FLL,177,607,2266
MDW,DTW,67,288,5484
MDW,BNA,81,254,4014
MDW,MSY,129,367,1696
MDW,PVD,135,564,1719
MDW,BUF,90,304,1882
MDW,PHL,118,549,3622
MDW,SAT,156,677,1352
MDW,ALB,120,547,1308
MDW,JAX,133,652,656
MDW,GSP,98,293,1230
MDW,PBI,174,826,14
MDW,BOI,206,779,124
MDW,PWM,133,343,18
MEI,DFW,98,391,892
MEM,ATL,77,294,6170
MEM,EWR,164,664,1899
MEM,IAH,101,273,3350
MEM,DFW,92,440,1677
MEM,LAX,230,780,512
MEM,MCO,116,445,759
MEM,CLT,104,309,1355
MEM,ORD,109,429,4228
MEM,MDW,93,397,1207
MEM,MIA,148,484,294
MEM,DEN,146,406,1424
MEM,TPA,109,459,663
MEM,HOU,90,289,1235
MEM,LAS,200,819,94
MEM,DAL,80,273,922
MEM,AUS,99,279,16
MFE,IAH,75,227,3782
MFE,DFW,92,318,2801
MFR,DEN,159,489,1027
MFR,SFO,80,254,2529
MFR,SLC,105,270,1302
MGM,ATL,54,146,4370
MHK,ORD,104,396,1233
MHK,DFW,90,284,1898
MHT,ORD,149,379,945
MHT,MCO,175,761,1379
MHT,TPA,180,731,882
MHT,MDW,132,593,1701
MHT,PHX,350,1674,1
MHT,FLL,198,602,14
MIA,PHL,169,577,5233
MIA,ATL,113,515,10222
MIA,CLT,122,378,5892
MIA,ORD,188,811,8175
MIA,EGE,261,697,245
MIA,EYW,46,150,1070
MIA,SAN,302,1078,770
MIA,CLE,173,706,505
MIA,SLC,290,1385,321
MIA,JAX,78,386,656
MIA,PBI,49,133,1
MIA,GSP,123,327,2
MIA,OKC,186,874,2
MKE,IAH,164,752,1692
MKE,DTW,69,334,3424
MKE,DEN,145,392,4003
MKE,DFW,145,441,1946
MKE,ORD,49,221,9192
MKE,LAS,211,928,2174
MKE,MSP,71,291,4425
MKE,ATL,117,302,6269
MKE,PHX,209,949,2796
MKE,MCO,163,557,2481
MKE,RSW,174,809,1031
MKE,LAX,241,845,756
MKE,EWR,136,346,2050
MKE,FLL,186,613,738
MKE,BOS,141,443,1174
MKE,TPA,159,496,1220
MKE,STL,69,261,1175
MKE,MSY,135,361,217
MLB,ATL,89,408,2649
MLI,DEN,130,625,365
MLI,ORD,56,259,3049
MLI,ATL,112,529,1506
MLI,DFW,126,485,1795
MLU,IAH,69,273,1544
MLU,DFW,74,244,1846
MLU,ATL,92,397,2370
MOB,ATL,74,245,4465
MOB,IAH,89,414,2955
MOB,ORD,140,499,551
MOT,DEN,112,560,2004
MOT,MSP,94,383,1628
MQT,ORD,83,361,557
MRY,SFO,42,120,1503
MRY,PHX,112,424,1218
MRY,LAX,74,364,2933
MSN,DEN,134,488,1422
MSN,ORD,54,232,6013
MSN,DTW,74,320,2786
MSN,MSP,62,179,2504
MSN,DFW,143,589,1781
MSN,LGA,141,459,284
MSN,CID,49,203,1
MSN,SAN,242,961,1
MSO,DEN,122,467,1110
MSO,ORD,180,509,2
MSO,SEA,97,416,26
MSP,FLL,215,864,1213
MSP,DEN,117,513,10937
MSP,DFW,144,689,5047
MSP,ORD,87,268,12399
MSP,ATL,148,563,9381
MSP,MIA,221,564,1681
MSP,CLT,153,386,4236
MSP,MDW,85,313,5848
MSP,RSW,204,532,1824
MSP,TUS,191,808,356
MSP,DTW,104,501,5283
MSP,MSY,157,612,659
MSP,SMF,211,550,1079
MSP,DSM,71,235,447
MSP,JAC,135,587,266
MSP,OMA,72,287,2543
MSP,CVG,117,325,834
MSP,ROC,125,596,246
MSP,ABQ,153,586,428
MSP,TUL,122,458,864
MSP,SDF,124,530,194
MSP,FSD,62,165,2525
MSP,DIK,97,470,1177
MSP,EWR,168,494,2543
MSP,INL,69,206,482
MSP,IMT,69,316,662
MSP,RAP,98,367,2623
MSP,IAH,169,774,3367
MSP,AUS,162,762,317
MSP,GRB,67,287,2099
MSP,BZN,138,516,1375
MSP,FAR,63,228,3419
MSP,MSO,157,396,856
MSP,BIL,118,329,1285
MSP,BDL,159,498,1687
MSP,DAY,111,350,1163
MSP,ICT,112,320,1261
MSP,LAN,97,397,1026
MSP,RNO,199,506,58
MSP,PSP,205,649,308
MSP,RST,47,146,794
MSP,SAT,169,551,407
MSP,CWA,61,159,50
MSP,SJU,323,859,91
MSP,EGE,148,672,2
MSP,ATW,68,172,1023
MSP,ASE,150,547,42
MSP,MEM,121,307,892
MSP,MBS,96,359,153
MSP,XNA,118,303,919
MSP,AZO,92,333,230
MSP,BMI,95,387,138
MSP,LSE,53,190,963
MSP,FNT,97,430,877
MSP,MLI,81,236,121
MSP,LNK,83,304,761
MSP,FCA,156,412,405
MSP,HLN,145,389,456
MSP,FWA,102,314,545
MSP,PSC,185,501,512
MSP,SYR,135,473,342
MSP,PIA,97,477,39
MSP,GTF,142,670,606
MSP,ALB,149,618,399
MSP,TVC,82,326,219
MSP,FAI,321,1085,247
MSP,LEX,124,396,108
MSP,IDA,146,427,38
MSP,HNL,494,1309,90
MSY,MIA,116,394,1239
MSY,JFK,184,480,2172
MSY,EWR,180,624,2123
MSY,LGA,188,494,891
MSY,ATL,87,239,11086
MSY,IAH,71,178,5370
MSY,CLT,114,417,2970
MSY,LAS,205,594,1399
MSY,DCA,149,454,1430
MSY,DEN,159,603,3120
MSY,DFW,90,415,5137
MSY,HOU,64,265,6000
MSY,MCO,99,335,2276
MSY,TPA,87,304,1940
MSY,PHL,172,711,707
MSY,BNA,83,379,2051
MSY,STL,97,337,1133
MSY,SFO,259,871,426
MSY,CMH,129,599,1
MSY,SAT,85,249,475
MSY,OAK,251,801,354
MTJ,DEN,60,172,886
MYR,FLL,100,461,745
MYR,LGA,113,404,1252
MYR,LBE,85,237,386
MYR,ORD,128,427,472
MYR,IAG,110,376,230
MYR,BWI,81,336,399
MYR,PHL,91,271,377
MYR,CRW,70,350,128
MYR,PBG,129,638,101
OAJ,ATL,85,323,2238
OAK,PHX,112,483,5002
OAK,LGB,75,315,1986
OAK,LAS,83,213,6885
OAK,SLC,102,276,4210
OAK,LIH,318,1519,381
OAK,HOU,228,731,1255
OAK,OGG,307,810,1327
OAK,ORD,259,1198,658
OAK,LAX,77,262,12113
OAK,PDX,94,378,3564
OAK,HNL,319,922,1037
OAK,DEN,145,537,2461
OAK,SAN,83,373,6906
OAK,SNA,78,384,4930
OAK,MCI,205,798,591
OAK,AUS,212,833,666
OAK,KOA,310,1008,667
OAK,DAL,208,966,1180
OAK,BWI,324,1019,641
OAK,BNA,260,1050,353
OAK,FLL,311,1337,1
OGG,BLI,355,1154,175
OKC,DFW,59,246,5242
OKC,ATL,125,562,3904
OKC,LAX,182,831,625
OKC,SLC,139,689,1204
OKC,ORD,126,549,3522
OKC,SFO,207,590,657
OKC,DTW,147,418,644
OKC,IAH,88,252,2005
OKC,PHX,128,562,1302
OKC,MDW,114,410,661
OKC,IAD,185,479,10
OKC,MSP,128,382,734
OKC,FLL,178,572,1
OMA,IAH,136,423,2329
OMA,ORD,93,333,3889
OMA,DFW,108,420,2645
OMA,DEN,89,297,4093
OMA,DTW,117,396,1354
OMA,PHX,157,776,2497
OMA,ATL,134,443,3153
OMA,EWR,182,470,1125
OMA,STL,67,262,1852
OMA,MDW,82,220,3287
OMA,PDX,237,933,1
OMA,DCA,155,604,1
OMA,DAL,99,263,226
ONT,SFO,83,299,4245
ONT,DEN,133,605,2304
ONT,PDX,133,501,1431
ONT,SEA,151,433,1785
ONT,PHX,69,205,5921
ONT,MDW,237,1076,641
ONT,DFW,179,843,2811
ONT,OAK,70,178,4246
ONT,SLC,103,313,1879
ONT,SMF,73,244,4035
ORD,IAH,158,633,8310
ORD,FLL,185,700,4999
ORD,DEN,150,402,10989
ORD,DTW,79,317,8259
ORD,BOS,150,538,12746
ORD,LGA,139,464,18280
ORD,ATL,118,390,12645
ORD,MCO,165,516,8698
ORD,MBS,69,210,2278
ORD,IAD,112,522,3602
ORD,EWR,136,530,7345
ORD,DSM,78,318,6026
ORD,SAN,245,825,5266
ORD,CHS,135,473,1872
ORD,IND,64,249,5780
ORD,MSY,144,369,2705
ORD,SJU,288,962,2025
ORD,SRQ,163,433,618
ORD,PNS,143,417,432
ORD,PIT,89,418,3563
ORD,ANC,377,1848,1263
ORD,JAC,180,787,634
ORD,MKG,56,168,1235
ORD,BZN,182,504,487
ORD,PSP,238,1138,682
ORD,SMF,250,1183,1051
ORD,HNL,512,2144,656
ORD,MTJ,174,683,228
ORD,OGG,502,2479,226
ORD,JAX,150,408,1024
ORD,ELP,185,903,1107
ORD,CMX,86,373,1234
ORD,SDF,82,292,2204
ORD,BMI,52,224,1796
ORD,AUS,160,681,4396
ORD,BIS,131,418,645
ORD,CHA,104,420,728
ORD,TOL,64,300,1798
ORD,RST,74,278,2512
ORD,RAP,140,369,750
ORD,BHM,118,443,1955
ORD,MDT,111,351,3083
ORD,ABE,121,311,1284
ORD,GSO,114,430,964
ORD,EGE,163,631,201
ORD,GSP,114,466,1603
ORD,PWM,153,707,581
ORD,STT,300,1031,91
ORD,FCA,212,869,254
ORD,GUC,171,714,38
ORD,HDN,168,446,46
ORD,ACY,126,337,288
ORD,LBE,95,340,295
ORD,FAI,365,1026,145
ORD,BIL,171,762,92
ORF,MIA,145,616,451
ORF,ATL,98,425,5292
ORF,DFW,185,483,1226
ORF,CLT,72,203,1195
ORF,ORD,132,509,1571
ORF,MDW,118,318,1053
ORF,MCO,109,279,853
ORF,JFK,85,401,218
ORF,EWR,81,271,1221
ORF,MSP,168,725,181
OTZ,OME,45,129,310
PAH,ORD,85,394,1246
PBG,FLL,191,914,458
PBI,IAH,158,594,741
PBI,JFK,166,616,3713
PBI,LGA,171,669,5659
PBI,ORD,180,612,1143
PBI,ATL,105,325,8354
PBI,EWR,165,722,5025
PBI,DFW,172,535,1657
PBI,BWI,143,697,1918
PBI,PHL,160,606,2170
PBI,CLT,110,356,3211
PDX,MSP,201,807,2581
PDX,PHX,155,543,6178
PDX,DEN,151,646,6810
PDX,EWR,324,1374,648
PDX,IAH,251,1151,1529
PDX,DFW,229,1138,3594
PDX,SJC,100,475,4489
PDX,ORD,245,632,4235
PDX,SAN,144,425,3371
PDX,MDW,245,850,1275
PDX,LAX,140,514,6540
PDX,BUR,129,447,1901
PDX,SNA,139,469,2276
PDX,SFO,103,300,8313
PDX,SEA,52,257,3667
PDX,HNL,343,1651,1425
PDX,LGB,135,646,1495
PDX,JFK,337,1111,1692
PDX,KOA,343,1707,353
PDX,SLC,107,298,4665
PDX,BOS,341,1669,972
PDX,IAD,310,1375,480
PDX,MCI,204,1002,666
PDX,CLT,306,1035,510
PDX,TUS,166,805,430
PDX,DCA,316,1115,668
PDX,SMF,82,231,3167
PDX,OGG,335,1069,1154
PDX,SBA,126,586,664
PDX,ATL,287,1031,2171
PDX,HOU,247,659,125
PDX,BZN,93,289,229
PDX,AUS,239,1146,198
PDX,STL,241,721,302
PDX,FAT,107,498,199
PHF,ATL,101,435,2465
PHL,IAH,204,977,4280
PHL,MCO,147,605,9576
PHL,ATL,125,330,13045
PHL,DFW,202,950,7055
PHL,CLT,100,491,6406
PHL,PHX,286,896,4797
PHL,FLL,163,482,3758
PHL,LAS,297,1157,4225
PHL,SLC,273,1361,1207
PHL,ORD,128,635,9237
PHL,DEN,227,844,4209
PHL,MSP,159,580,4681
PHL,SJU,240,794,2040
PHL,DTW,99,421,3949
PHL,STT,240,783,400
PHL,BNA,117,342,1222
PHL,RSW,166,465,1888
PHL,STL,134,584,1219
PHL,IND,116,430,541
PHL,BWI,56,249,14
PHL,CLE,91,438,205
PHL,PDX,322,1154,291
PHL,SMF,323,1279,150
PHL,PVD,71,227,564
PHL,RIC,63,251,12
PHL,CHS,100,363,22
PHX,ORD,213,820,8706
PHX,MIA,275,993,1230
PHX,DFW,145,696,8152
PHX,CLT,250,810,5626
PHX,DTW,236,1036,5408
PHX,IAH,160,516,6499
PHX,SLC,94,406,10905
PHX,ATL,226,871,7253
PHX,BWI,274,1031,3173
PHX,MSP,187,715,8081
PHX,DAL,140,503,2891
PHX,IAD,267,828,662
PHX,HNL,377,1091,2238
PHX,OGG,363,934,1088
PHX,FLG,51,240,3217
PHX,TUS,51,187,2286
PHX,ELP,72,218,2885
PHX,RDU,260,709,517
PHX,MSY,186,704,787
PHX,LIH,378,1708,670
PHX,KOA,363,1426,571
PHX,BUR,79,205,3751
PHX,MTJ,100,432,75
PHX,DSM,175,874,407
PHX,LGB,92,365,2
PIA,DTW,83,369,729
PIA,ATL,108,449,1767
PIA,ORD,55,144,4142
PIA,DEN,165,440,8
PIB,MEI,33,149,889
PIB,DFW,103,310,235
PIH,SLC,51,196,1302
PIT,IAH,176,781,1642
PIT,FLL,155,614,1526
PIT,DTW,62,220,1054
PIT,DFW,166,669,2789
PIT,ATL,98,298,6474
PIT,MSP,122,527,1018
PIT,CLT,86,300,4845
PIT,MCO,131,550,2899
PIT,PHX,250,1060,1947
PIT,RSW,147,431,882
PIT,LAS,256,750,1196
PIT,LAX,295,803,504
PIT,DEN,187,805,1995
PIT,BNA,84,387,660
PIT,MDW,80,299,3425
PIT,PHL,78,342,1773
PIT,DCA,65,193,5
PIT,JFK,97,356,319
PIT,PBI,147,700,10
PLN,DTW,70,343,1461
PNS,ATL,70,344,4504
PNS,MIA,105,333,961
PNS,IAH,98,485,2770
PNS,DFW,114,527,2228
PNS,BNA,73,257,1185
PNS,MDW,123,562,58
PSC,DEN,144,458,1370
PSC,SFO,112,446,705
PSE,MCO,171,799,826
PSE,JFK,230,1129,649
PSG,JNU,43,132,654
PSP,SFO,89,268,4237
PSP,DEN,131,624,1948
PSP,SLC,101,430,1485
PSP,IAH,191,524,573
PSP,PHX,71,317,3401
PSP,DFW,174,780,1404
PSP,LAX,55,169,1438
PSP,PDX,140,426,554
PVD,CLT,124,363,2049
PVD,BWI,73,248,4890
PVD,MCO,164,561,3962
PVD,FLL,180,735,1540
PVD,ORD,150,400,988
PVD,TPA,170,740,1330
PVD,ATL,148,569,1868
PVD,RSW,178,747,97
PVD,PBI,174,603,64
PWM,JFK,74,222,2281
PWM,CLT,138,496,651
RAP,DEN,73,249,1127
RAP,DFW,143,709,994
RAP,SLC,103,448,837
RDM,DEN,150,395,942
RDM,SFO,94,406,1628
RDM,LAX,128,320,474
RDU,JFK,98,358,2972
RDU,ATL,80,206,9350
RDU,MIA,125,424,2016
RDU,DFW,167,488,3133
RDU,SFO,318,1329,1016
RDU,BOS,113,527,2993
RDU,CLT,56,191,4206
RDU,LAS,273,752,662
RDU,ORD,122,383,3771
RDU,IAH,169,719,972
RDU,MSP,153,761,916
RDU,LGA,101,504,3452
RDU,DEN,208,972,1787
RDU,BWI,63,282,3820
RDU,DTW,99,282,1908
RDU,TPA,100,316,1714
RDU,FLL,118,380,1244
RDU,PHL,82,310,1656
RDU,MCO,95,330,1931
RDU,MDW,108,539,2077
RDU,BNA,83,337,1960
RDU,HOU,156,592,1004
RDU,STL,112,330,962
RDU,BDL,100,449,359
RDU,PHF,50,183,1
RDU,DAL,155,644,227
RHI,MSP,63,169,1321
RIC,IAH,184,869,1013
RIC,ATL,94,365,7074
RIC,ORD,123,325,4017
RIC,MIA,146,435,101
RIC,IAD,47,176,70
RIC,DFW,177,740,1558
RIC,CLT,69,176,2666
RIC,EWR,81,250,1881
RIC,MCO,113,406,1361
RIC,MSP,157,535,640
RIC,LGA,87,281,2566
RIC,DTW,98,369,1722
RIC,FLL,131,476,659
RIC,CAE,88,398,1
RKS,SLC,54,212,58
RNO,DEN,129,480,2713
RNO,SLC,83,415,1906
RNO,PHX,103,312,3414
RNO,SFO,65,168,3142
RNO,DFW,198,788,1457
RNO,SAN,85,280,1326
RNO,ORD,241,897,739
RNO,LAS,72,195,6383
RNO,MDW,231,783,431
ROA,ORD,110,547,1493
ROC,JFK,77,383,2141
ROC,ATL,125,565,1929
ROC,LGA,79,228,337
